"symbol","model","eval_set","rmse","rsq","last_refreshed"
"JST","pcr","holdout",2.38398797027948,0.771220309891591,"2021-02-24 14:52:53"
"JST","pcr","test",1.9033605785154,0.173604575305639,"2021-02-24 14:52:53"
"JST","rf","holdout",5.56160459971821,0.272549823992997,"2021-02-24 14:52:53"
"JST","rf","test",2.87003134882892,0.0379733886869685,"2021-02-24 14:52:53"
"JST","xgb","holdout",7.69069774944559,0.308075365645679,"2021-02-24 14:52:53"
"JST","xgb","test",3.44353584602306,0.0222742113429889,"2021-02-24 14:52:53"
"KMD","lm","holdout",2.19294636793213,0.747227490264713,"2021-02-24 14:52:53"
"KMD","lm","test",1.49996133491651,0.248197505542306,"2021-02-24 14:52:53"
"KMD","nnet","holdout",3.93174890416782,0.100524348977115,"2021-02-24 14:52:53"
"KMD","nnet","test",1.97319802617139,0.0226242608610112,"2021-02-24 14:52:53"
"KMD","pcr","holdout",3.41340539842038,0.141603484405879,"2021-02-24 14:52:53"
"KMD","pcr","test",1.27523165821077,0.0672883509735778,"2021-02-24 14:52:53"
"KMD","rf","holdout",4.65023063361459,0.00140142609039781,"2021-02-24 14:52:53"
"KMD","rf","test",3.06077146121855,0.080206237139362,"2021-02-24 14:52:53"
"KMD","xgb","holdout",4.70598276448997,0.0402106926927625,"2021-02-24 14:52:53"
"KMD","xgb","test",2.11347186721195,0.0496641430910513,"2021-02-24 14:52:53"
"KNC","lm","holdout",1.71141304718188,0.986022664824456,"2021-02-24 14:52:53"
