"date_utc","date_time_utc","bdao_price"
2021-05-04,"2021-05-04 20:30:04",0.382561489986004
2021-05-04,"2021-05-04 20:40:04",0.397512092518105
2021-05-04,"2021-05-04 20:50:03",0.397512092518105
2021-05-04,"2021-05-04 21:00:04",0.250810487418786
2021-05-04,"2021-05-04 21:10:04",0.315400162010155
2021-05-04,"2021-05-04 21:20:04",0.337133515816889
2021-05-04,"2021-05-04 21:30:04",0.333494450012231
2021-05-04,"2021-05-04 21:40:03",0.36180889297314
2021-05-04,"2021-05-04 21:50:04",0.363511005372592
2021-05-04,"2021-05-04 22:00:04",0.363511005372592
2021-05-04,"2021-05-04 22:10:04",0.363511005372592
2021-05-04,"2021-05-04 22:20:04",0.363511005372592
2021-05-04,"2021-05-04 22:30:04",0.363511005372592
2021-05-04,"2021-05-04 22:40:04",0.363511005372592
2021-05-04,"2021-05-04 22:50:04",0.363511005372592
2021-05-04,"2021-05-04 23:00:04",0.363511005372592
2021-05-04,"2021-05-04 23:10:04",0.364823036057597
2021-05-04,"2021-05-04 23:20:03",0.364823036057597
2021-05-04,"2021-05-04 23:30:04",0.3543072923397
2021-05-04,"2021-05-04 23:40:04",0.3543072923397
2021-05-04,"2021-05-04 23:50:04",0.383866082529763
2021-05-05,"2021-05-05 00:00:04",0.383866082529763
2021-05-05,"2021-05-05 00:10:03",0.397349625491838
2021-05-05,"2021-05-05 00:20:03",0.397349625491838
2021-05-05,"2021-05-05 00:30:03",0.397349625491838
2021-05-05,"2021-05-05 00:40:05",0.371461949265477
2021-05-05,"2021-05-05 00:50:04",0.373451950889092
2021-05-05,"2021-05-05 01:00:04",0.386738059238341
2021-05-05,"2021-05-05 01:10:03",0.379013706204286
2021-05-05,"2021-05-05 01:20:03",0.343656806865479
2021-05-05,"2021-05-05 01:30:03",0.381316619882624
2021-05-05,"2021-05-05 01:40:04",0.381316619882624
2021-05-05,"2021-05-05 01:50:04",0.381316619882624
2021-05-05,"2021-05-05 02:00:04",0.381316619882624
2021-05-05,"2021-05-05 02:10:03",0.381316619882624
2021-05-05,"2021-05-05 02:20:03",0.381316619882624
2021-05-05,"2021-05-05 02:30:04",0.381316619882624
2021-05-05,"2021-05-05 02:40:04",0.381316619882624
2021-05-05,"2021-05-05 02:50:04",0.369473340108408
2021-05-05,"2021-05-05 03:00:04",0.368750953906873
2021-05-05,"2021-05-05 03:10:03",0.381487601798721
2021-05-05,"2021-05-05 03:20:03",0.381487601798721
2021-05-05,"2021-05-05 03:30:04",0.381487601798721
2021-05-05,"2021-05-05 03:40:03",0.381487601798721
2021-05-05,"2021-05-05 03:50:03",0.381487601798721
2021-05-05,"2021-05-05 04:00:04",0.381487601798721
2021-05-05,"2021-05-05 04:10:03",0.381487601798721
2021-05-05,"2021-05-05 04:20:03",0.362020135085717
2021-05-05,"2021-05-05 04:30:04",0.362020135085717
2021-05-05,"2021-05-05 04:40:04",0.362020135085717
2021-05-05,"2021-05-05 04:50:04",0.374632972720859
2021-05-05,"2021-05-05 05:00:04",0.374632972720859
2021-05-05,"2021-05-05 05:10:03",0.374632972720859
2021-05-05,"2021-05-05 05:20:04",0.405994290515028
2021-05-05,"2021-05-05 05:30:03",0.405994290515028
2021-05-05,"2021-05-05 05:40:04",0.405994290515028
2021-05-05,"2021-05-05 05:50:04",0.405994290515028
2021-05-05,"2021-05-05 06:00:04",0.405994290515028
2021-05-05,"2021-05-05 06:10:04",0.400360213912813
2021-05-05,"2021-05-05 06:20:03",0.377224087442948
2021-05-05,"2021-05-05 06:30:03",0.377224087442948
2021-05-05,"2021-05-05 06:40:03",0.377224087442948
2021-05-05,"2021-05-05 06:50:04",0.3494045503454
2021-05-05,"2021-05-05 07:00:03",0.3494045503454
2021-05-05,"2021-05-05 07:10:04",0.3494045503454
2021-05-05,"2021-05-05 07:20:04",0.3494045503454
2021-05-05,"2021-05-05 07:30:04",0.3494045503454
2021-05-05,"2021-05-05 07:40:04",0.3494045503454
2021-05-05,"2021-05-05 07:50:22",0.3494045503454
2021-05-05,"2021-05-05 08:00:04",0.3494045503454
2021-05-05,"2021-05-05 08:10:03",0.3494045503454
2021-05-05,"2021-05-05 08:20:03",0.3494045503454
2021-05-05,"2021-05-05 08:30:04",0.3494045503454
2021-05-05,"2021-05-05 08:40:04",0.3494045503454
2021-05-05,"2021-05-05 08:50:03",0.3494045503454
2021-05-05,"2021-05-05 09:00:03",0.3494045503454
2021-05-05,"2021-05-05 09:10:04",0.371597443859765
2021-05-05,"2021-05-05 09:20:04",0.36988636946496
2021-05-05,"2021-05-05 09:30:04",0.31213799248001
2021-05-05,"2021-05-05 09:40:03",0.31213799248001
2021-05-05,"2021-05-05 09:50:04",0.312133812428338
2021-05-05,"2021-05-05 10:00:04",0.312133812428338
2021-05-05,"2021-05-05 10:10:03",0.312133812428338
2021-05-05,"2021-05-05 10:20:04",0.312133812428338
2021-05-05,"2021-05-05 10:30:04",0.312133812428338
2021-05-05,"2021-05-05 10:40:04",0.312133812428338
2021-05-05,"2021-05-05 10:50:04",0.312133812428338
2021-05-05,"2021-05-05 11:00:04",0.312133812428338
2021-05-05,"2021-05-05 11:10:04",0.327433622390628
2021-05-05,"2021-05-05 11:20:03",0.343599067203825
2021-05-05,"2021-05-05 11:30:03",0.343599067203825
2021-05-05,"2021-05-05 11:40:04",0.343599067203825
2021-05-05,"2021-05-05 11:50:04",0.343599067203825
2021-05-05,"2021-05-05 12:00:05",0.343599067203825
