"activeStakesCount","createdAt","defaultDisplayName","id","stakesCount","totalRealizedRewards","totalStakedTokens","totalUnstakedTokens","date_utc","date_time_utc"
2,1609679618,NA,"0xdf932ddd7a69020cf7b464321f5a2bfe29db8296",2,"159047244021795359801.810899380561","16207953620899900000000","8217476624021795003519",2021-08-23,"2021-08-23 20:40:26"
3,1627587249,NA,"0xdf7f305af572b8744502a80da9453c7d08987ed2",4,"0","9727097314000000000000","3306689271000000000000",2021-08-23,"2021-08-23 20:40:26"
1,1611613052,NA,"0xdf786b886fac25c4ce3a05f85a099ee51289b8f3",2,"3536162151961747440332.9070595488","300573580000000000000000","169420912151961747516165",2021-08-23,"2021-08-23 20:40:26"
1,1618985689,NA,"0xdf738822cd0cf3dd9d41c32caf2d2729e069caa0",1,"0","22986490000000000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1608760129,NA,"0xdf631777df4debcbcd647e85bdcb868b43663ba0",1,"15992077356771237971.0180860803715","24875000000000000000000","1000000000000000000088",2021-08-23,"2021-08-23 20:40:26"
1,1611415480,NA,"0xdf4872ba273d422a8d982c1b0adaac6b328e7db6",1,"1836082151571281312074.82047442274","265333336650000000000000","49998000000000000014772",2021-08-23,"2021-08-23 20:40:26"
0,1608531480,NA,"0xdf3ff28f05b36ed7651438e8d9bb5abb3b2cb35b",1,"10908802419697805724.8094542957213","988015100000000000000","998923902419697805455",2021-08-23,"2021-08-23 20:40:26"
1,1612120697,NA,"0xdf3842c9c1a5bc790f000333894894a0d50334aa",2,"2386619071254681171462.32927467027","146071970000000000000000","84307954071254681211993",2021-08-23,"2021-08-23 20:40:26"
0,1613041292,NA,"0xdf2ba6bf1d1a2347b28d2e5869c338aebd8dae3b",1,"158041557356374962284.213700229272","5065943664190855344107","5223985221547230305599",2021-08-23,"2021-08-23 20:40:26"
0,1613724475,NA,"0xdf28e68e8f46e432429c61f143236985234eda83",1,"8152482798665105567.1558562321396","836309340500000000000","844461823298665106091",2021-08-23,"2021-08-23 20:40:26"
2,1626652099,NA,"0xdf2503116a1dc9af476e1efd099b432b35331d25",2,"0","199000000000000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1610938217,NA,"0xdf210363ee511f5d3b4b30f0c54743046f70e86f",1,"0","223684719282515104350","0",2021-08-23,"2021-08-23 20:40:26"
2,1608525590,NA,"0xdf1aefb979d180b4d67cca9abb4c5108c89dc8a4",3,"145069554955067955035.942702202","59700000000000000000000","25020069554955067950511",2021-08-23,"2021-08-23 20:40:26"
1,1612877411,NA,"0xdf166d5ce1a5006ef08ab4453ba13adacb8193fc",2,"3562724330700755172924.372462486361","240458330431250000000000","136222754761950755162164",2021-08-23,"2021-08-23 20:40:26"
0,1613258529,NA,"0xdf0c1a2411056f7130b074606e7c330879528001",1,"45366642144057380230.0117792048259","987716600000000000000","1033083242144057379527",2021-08-23,"2021-08-23 20:40:26"
1,1612082855,NA,"0xdef9f20e445fcff8863250a6262fbd2adafcd589",1,"0","82916335000000000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1628862037,NA,"0xdeeff7b16dd2e2fe8299f10883742c1593f852df",1,"0","79775020500000000000","0",2021-08-23,"2021-08-23 20:40:26"
0,1608292110,NA,"0xdeee1e2e4f6006af396cb00cbe103a8f8e2ab6fe",1,"36100783026822439782967.15871955105","165851137200000000000000","201951920226822439805619",2021-08-23,"2021-08-23 20:40:26"
0,1610217712,NA,"0xdee8f81017ebca8aaa096c3e78db2c417b7fcd45",1,"20000167950339527437.045179415563","1108382136326273500000","1128382304276613027280",2021-08-23,"2021-08-23 20:40:26"
1,1612220208,NA,"0xdede2d81bed45b3ead9ead6ceec7ff08c76e404e",1,"0","1742982681011179293838","1742982681011179200131",2021-08-23,"2021-08-23 20:40:26"
1,1624396149,NA,"0xded38a6d129e403f649f9e99e60fc6e646e76aea",1,"0","6353146799001775651283","0",2021-08-23,"2021-08-23 20:40:26"
1,1616124402,NA,"0xdecddc7c928310bd3a37225775e004fdca43a43d",1,"0","6609317659763400000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1625233775,NA,"0xdecb297bb00b20d7ca4b127f203f7f31aded7576",1,"0","946443128182548590945","0",2021-08-23,"2021-08-23 20:40:26"
2,1608879673,NA,"0xdec9063d8c8ae5581b4f9a06a978cab459edc75b",2,"0","2748506593328750000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1611595606,NA,"0xdec3eda6a11e79e9dae0e1ecda984d0ca2fc87c4",1,"196440141526671858402.54866391292","33166663350000000000000","6249000000000000003405",2021-08-23,"2021-08-23 20:40:26"
1,1624695822,NA,"0xdec1bac106eef1ec6504f0f0a9c57fe7cd35ccbc",1,"0","1331528900000000000000","0",2021-08-23,"2021-08-23 20:40:26"
0,1608556158,NA,"0xdebef6eb7e84fb73320bbdc804618df0f819b405",1,"125069444111426896929.157793422835","3147812699060381019500","3272882143171807913748",2021-08-23,"2021-08-23 20:40:26"
1,1626016875,NA,"0xdebca1f28e8aa8e7925bd539a8e0a9d0342379bd",1,"0","53028414375875577881","0",2021-08-23,"2021-08-23 20:40:26"
1,1611947473,NA,"0xdeb12a10638f4c1da06c7aaf768c40c62d71f653",1,"0","2380331100177583112531","0",2021-08-23,"2021-08-23 20:40:26"
1,1609629617,NA,"0xdeaf7c43d169504a78e47aee85ad4bb6c369aa21",1,"0","2470798737949729110000","0",2021-08-23,"2021-08-23 20:40:26"
1,1614548907,NA,"0xdeaf01dc1259e884581c98516f3e7bcdbb1c3e54",1,"0","704430083275300000000","0",2021-08-23,"2021-08-23 20:40:26"
66,1627040030,NA,"0xdead40de4b54d32da6965e80b4161b321ca99d56",66,"0","8358000000000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1618523282,NA,"0xde9c12b9249c038186f2c9d937949902d70e4c10",1,"0","4883605046115050000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1624315459,NA,"0xde71d6b5d0b14eb1e0fbf2fbc835b0451534af07",1,"0","1146093300055650000000","0",2021-08-23,"2021-08-23 20:40:26"
0,1608396085,NA,"0xde616b3e5cffc3dda8be2f38c23858d7f3757137",1,"0","4567828517306610600000","4567828517306610600000",2021-08-23,"2021-08-23 20:40:26"
1,1628354327,NA,"0xde56b5ca29345f630a1180dfdfe5e6b86bb46b8f",1,"0","1584656713387750000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1613545000,NA,"0xde534268df3c6c176ef39e704956eecd73bd3dfc",1,"0","268759450000000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1621747634,NA,"0xde518cc0be927c2ba1139431f37dd89fe3c4b86c",1,"0","2529837250000000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1610655832,NA,"0xde4eab92a256737c7c0f176f1631e8887cee124f",1,"0","988900845099600000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1610869068,NA,"0xde4376a76a071d1dd4a3669094e17ff28c17ee5e",1,"363630714574686231226.9242710879","22870453100000000000000","23234083814574686018810",2021-08-23,"2021-08-23 20:40:26"
1,1612817866,NA,"0xde40147b0f3c9a5ffb485eeab75e576401d31c29",1,"0","12179691798172150000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1616947077,NA,"0xde3af5dbf1a8e34af5555f8e834528da5719b4fc",1,"0","10849295213684450000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1613443288,NA,"0xde3522e8d2480c5a80133cd19b319f3fc5ee292c",1,"0","3472297958729050000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1611713781,NA,"0xde17de37cdef70edc047dd8034f501cf739acb34",1,"310022636965766723300.631496368587","132666663350000000000000","24900000000000000003101",2021-08-23,"2021-08-23 20:40:26"
1,1611585761,NA,"0xde14ab0fee4209944315120b42bcc0a3b41aa3a4",1,"403737105781710502179.18957370742","62177550000000000000000","8299660000000000001337",2021-08-23,"2021-08-23 20:40:26"
1,1626629690,NA,"0xde0e93837baafb4875c734da5f49606fef9bf08f",1,"0","31312013200000000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1614516428,NA,"0xde08b96895c99f9983c631f7a9b7d504bebeeb94",2,"48802763389876953231.322452619712","2288495820944300320559","2038798584334177274642",2021-08-23,"2021-08-23 20:40:26"
1,1615173754,NA,"0xde03a9744d2030bd2236f4a03646a2be9a2e4775",1,"0","1532300000000000000000","0",2021-08-23,"2021-08-23 20:40:26"
0,1608410329,NA,"0xddfd774ec1f0cab7737688865a15b796f639a9e1",2,"66947308683688932395.326144846003","3968417472504851614500","4035364781188540545764",2021-08-23,"2021-08-23 20:40:26"
1,1612920448,NA,"0xddf98125cb5b7f221249df43e3c29bb39daf4681",1,"0","2168884790534600000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1611783105,NA,"0xddf3b1df5589acd5cac83bd2572f57fe3061291f",2,"4430866247053829194080.1236789056","497168336650000000000000","286098202897053829206405",2021-08-23,"2021-08-23 20:40:26"
1,1615330930,NA,"0xdde7f25f8422d307dd9fcea4edf4efbe50019bdf",1,"0","598749508500000000000","0",2021-08-23,"2021-08-23 20:40:26"
0,1608529852,NA,"0xdde39a0150a5fb4a92cf2936d5c5428687335a15",1,"0","4975000000000000000000","4975000000000000000000",2021-08-23,"2021-08-23 20:40:26"
1,1614192016,NA,"0xddc7b82c525bfedaab4e4d30cfebd51cf0c7dc5b",1,"0","9942945450000000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1623834346,NA,"0xddbfb98bbe13c7b15fee283115da5d1f45aafffa",1,"0","7179910050000000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1608596657,NA,"0xddbb4afcb61dd82eba6b8e667ea08e5deb7e25b8",1,"0","19900000000000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1624742528,NA,"0xddb1f13cd8c8343bc45071ddd70546b5df761be6",1,"0","487888300000000000000","0",2021-08-23,"2021-08-23 20:40:26"
2,1615320860,NA,"0xdda253c485bfab39b73e5e7ea247e0c049622b72",2,"0","6968802951292000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1615256038,NA,"0xdd9e18aa3c1dd71cf60bd5693008abfa98ed5015",2,"838061728427013111687.79339474823","33166663350000000000000","20771225078427013120085",2021-08-23,"2021-08-23 20:40:26"
1,1610923343,NA,"0xdd81442a00ad98adcf62d4bdbfa2cd566a9e7d5e",1,"0","260411400000000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1625319593,NA,"0xdd7f855902cab5f828e7b7f0e8eecaf05524b5c4",1,"0","1045744966060550000000","0",2021-08-23,"2021-08-23 20:40:26"
0,1615622163,NA,"0xdd7d5859824917560ba0586f4a4df2a5fcd9825a",2,"29719966979559354437.039093439303","6930264186058850000000","6959984153038409355773",2021-08-23,"2021-08-23 20:40:26"
1,1622841846,NA,"0xdd77859837f8649fefc633356fac451facc35539",1,"0","197408000000000000000","0",2021-08-23,"2021-08-23 20:40:26"
2,1612362590,NA,"0xdd774906e09cea1d5764090ebb20c81ebbdec8c9",2,"182731606913482974238.486535821385","82916335000000000000000","7370000000000000001385",2021-08-23,"2021-08-23 20:40:26"
1,1611421829,NA,"0xdd67458ed7374ea31112e28ad82087268fd8d3c2",1,"548679637826656809257.949795697964","82916663350000000000000","15624000000000000006606",2021-08-23,"2021-08-23 20:40:26"
1,1613803502,NA,"0xdd5a056595d7521f877596f0dfd1da85299e2db4",1,"0","956730310000000000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1611614769,NA,"0xdd58958e3807cab588da07dabf526d831c275862",2,"2870887299429103206811.7933989176","240457660050000000000000","135577892299429103231639",2021-08-23,"2021-08-23 20:40:26"
0,1619693379,NA,"0xdd50734d16fb473ed099e261a4c75e725ead1651",1,"0","754108479592800000000","754108479592799999999",2021-08-23,"2021-08-23 20:40:26"
1,1620520215,NA,"0xdd484a7615c1f730cd004d1f480858611d26f920",1,"0","2487500000000000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1611681438,NA,"0xdd3cca81dfd2d89677d38da1ec7368cb70890eb4",1,"1062039650859513480206.842863814262","160651035240625000000000","94087192265629478303000",2021-08-23,"2021-08-23 20:40:26"
1,1615068150,NA,"0xdd3a8d23636ea43ccf065f25024ac4bad381b041",1,"0","9947830900000000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1619862643,NA,"0xdd2e3ca03cbb92f6662b23cecc3f98853ea9bf93",1,"0","165210662087900000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1608389261,NA,"0xdd2d0af222bab0f33129fd0f7e3672d9a5546820",1,"0","1990000000000000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1622403406,NA,"0xdd170b3e23b06c0934ca18dea5404e10bfbf841f",1,"0","401404954655100000000","0",2021-08-23,"2021-08-23 20:40:26"
2,1624380969,NA,"0xdd0d7045eaf9a12eb08a7ee15cf89b8ff9e99abc",3,"2623292857635457998","773805132000000000000","301123292857635458092",2021-08-23,"2021-08-23 20:40:26"
1,1612599501,NA,"0xdd0257585c62afa017e3a12c69dd163b30b20cd2",2,"7977882623814957903252.9772738342","557200000000000000000000","296527882623814957842456",2021-08-23,"2021-08-23 20:40:26"
1,1609903108,NA,"0xdcefd647006e7263b4617ceeb8a047bdb48eaa1e",1,"0","1990000000000000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1622494214,NA,"0xdce62b21a8b1a9b39dd3ded27c876d416cc91b3e",1,"0","1189631950000000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1626371581,NA,"0xdcd0ff05ed8d33dff5c4115c5ed0137eaaa7655e",1,"0","1086433847439950000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1612217620,NA,"0xdcc25287f714c631236f3a8cdbb5137905d8f2a6",1,"0","62105105224100000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1621849352,NA,"0xdcc0f4b26cf76173a3b100116661bfd6225dbc32",1,"0","540111180335650000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1610487363,NA,"0xdcb92aaae34986391e25aa75ab156eb8da1c2f58",1,"99701371486727203485.8540624913982","5663141529763000000000","5762842901249727000523",2021-08-23,"2021-08-23 20:40:26"
1,1609670202,NA,"0xdcb1f826e95ce5bb846d095c2e61cfd53c6d07b7",2,"45238925948925227295.338665358463","2606237330000000000000","2651476255948925085083",2021-08-23,"2021-08-23 20:40:26"
2,1610034774,NA,"0xdcaefde8444f0c5d2dc230fb0a06185bc19f9db1",2,"132261556608637650053.208557508294","17975366370755313925000","18107000000000000004064",2021-08-23,"2021-08-23 20:40:26"
1,1615626259,NA,"0xdc9f12f6864cf4e91c07129097d951aea3e6b948",1,"0","1087923050000000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1627425537,NA,"0xdc9b1bc9ca415238d3d26a2097514b7ee0951e09",1,"0","259145533478300000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1618644322,NA,"0xdc9adb15e8243c49f76bda3fb07bc07620efdc30",1,"0","995000000000000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1609475762,NA,"0xdc94dbfac39af945c8186a6b3fc738c5ce97b010",2,"26306936033158322984.474574393717","7800161701084436652441","1308553486033158322199",2021-08-23,"2021-08-23 20:40:26"
1,1609199592,NA,"0xdc9448b6c79c28a9d2937a3f35bd228fdaaba18f",1,"19314350818185149425.3350939536152","783465163597650000000","802779514415835100583",2021-08-23,"2021-08-23 20:40:26"
1,1613094497,NA,"0xdc92847e65e0a17dfb013d10b019dc66be688615",1,"0","686559950000000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1623325674,NA,"0xdc81f90ccdd72ce4239d741a7ed9c16006dce73b",1,"0","1300286895000000000000000","0",2021-08-23,"2021-08-23 20:40:26"
0,1608385619,"bitnordic","0xdc7daef4d0751a9f6ec28b06d6d9475b13eb0918",1,"7353034761670275885818.684555401961","99518467200000000000000","106871501961670275972137",2021-08-23,"2021-08-23 20:40:26"
1,1612831645,NA,"0xdc7aa225964267c7e0efb35f4931426209e90312",1,"0","29351663412730086723272","0",2021-08-23,"2021-08-23 20:40:26"
0,1622643898,NA,"0xdc74e32caea45d517c6ebcc01f35ac14fe962ad2",1,"1601231410420948737.06825821344284","81290920382650000000","82892151793070948750",2021-08-23,"2021-08-23 20:40:26"
1,1622476713,NA,"0xdc73c3027b342921b1b6c3dc1da539dc0bd508ac",1,"0","534334900000000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1612639789,NA,"0xdc6c591312f4c241b6c5ebc5e96cb369a397fb5c",1,"3987899747526460841693.37595507554","300025669568750000000000","169168411083873696794096",2021-08-23,"2021-08-23 20:40:26"
0,1622672310,NA,"0xdc6427a5a20fb2521d230f20ea21c81fdbbc30a2",1,"2318182399991512734.8447721430478","248750000000000000000","251068182399991512727",2021-08-23,"2021-08-23 20:40:26"
1,1614452790,NA,"0xdc5c258f71d1de0166ee08b4ecdd5c97af9f2587",1,"0","4975000000000000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1627661973,NA,"0xdc5a7bc5d58e6af577fd9e4f8fa93998217eae70",1,"0","78401522500000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1613700328,NA,"0xdc5226d99636d586d0f625f5fa0f6bd31c4f2b6e",1,"0","647672703837437523405","0",2021-08-23,"2021-08-23 20:40:26"
1,1616608052,NA,"0xdc47ca75fbf6102a579b73cbe49809d61db7fb06",1,"0","5205530060813350000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1624756130,NA,"0xdc308f2d2f00889041e74b9c3d6e6b8ad57d81de",1,"0","1972027396932720029961","0",2021-08-23,"2021-08-23 20:40:26"
1,1622948826,NA,"0xdc29ef538b3a2585ef6569ec63626f6da40ed3a2",1,"0","1990000000000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1618018607,NA,"0xdc292cacc8eb2aca22985a8dab98aa50eb48eb67",1,"0","4716269813466055845846","0",2021-08-23,"2021-08-23 20:40:26"
0,1608602518,NA,"0xdc1a1092e1e082ad35946da06d30345d4835f902",1,"8597494749319890462.3008684448571","162083616564500000000","170681111313819890537",2021-08-23,"2021-08-23 20:40:26"
1,1613076277,NA,"0xdc18afecfde9809214a5d343835ae029cd9060d1",1,"0","5996714988397150000000","0",2021-08-23,"2021-08-23 20:40:26"
0,1621765536,NA,"0xdc15b209f47de257d7385d6df7a630db26da9a64",1,"3825356502247417648538.102166420205","105271417900000000000000","109096774402247417697574",2021-08-23,"2021-08-23 20:40:26"
1,1611555984,NA,"0xdc04dd10041719f11cde95825492c646d6028aa9",2,"6449178783025542744846.6842975828","348250000000000000000000","193011678783025542783916",2021-08-23,"2021-08-23 20:40:26"
1,1625193052,NA,"0xdbfb1c6d4365a2a579594c98bdc970c6027dc902",1,"0","235360754789250000000","0",2021-08-23,"2021-08-23 20:40:26"
0,1610949213,NA,"0xdbf21e08a59ba9022107e81b8930c312a83cc8ff",1,"106106289101561082645.489578819804","1791000000000000000000","1897106289101561083826",2021-08-23,"2021-08-23 20:40:26"
0,1617696472,NA,"0xdbea7ca54b73700c6ce2c14ddcabbc7be61e753f",1,"434047901416180312.158622747493","6399641000000000000000","6400075047901416177307",2021-08-23,"2021-08-23 20:40:26"
1,1611142536,NA,"0xdbe92acad3125aaddae065e96a7107f8649bfdf9",1,"0","1492500000000000000000","0",2021-08-23,"2021-08-23 20:40:26"
0,1614135103,NA,"0xdbb5068d4bd66ddf53879d090136a3bcd3007605",1,"2504956680815862575.6056415189415","188167944229189388692","190672900910005251270",2021-08-23,"2021-08-23 20:40:26"
1,1608718178,NA,"0xdbb12b7560321838035b38a5424fbd03db15c432",1,"4086956911347992870.0607023890407","789711600000000000000","793798556911340000521",2021-08-23,"2021-08-23 20:40:26"
0,1613224281,NA,"0xdba8d3cb4717688ae4ee5d87ca9f0fa18d53e279",1,"0","2985000000000000000000","2984999999999999999999",2021-08-23,"2021-08-23 20:40:26"
1,1608783184,NA,"0xdb8e3513f25d3f88cf753e5e6e5b8ab94881926d",2,"548069541774547325038.23732628499","24305824876500000000000","24853894418274546889405",2021-08-23,"2021-08-23 20:40:26"
1,1610923442,NA,"0xdb84a7246da25127e071bf673f49beb3dbc9850e",1,"0","2048832865290850000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1609269024,NA,"0xdb75b12c2b8bddbfd6dd836d43f010b0ac810a83",1,"0","7396470805000000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1612015514,NA,"0xdb6fd9e0ab5f8210df3b0f5ab20e0ee638579393",1,"0","199000000000000000000000","0",2021-08-23,"2021-08-23 20:40:26"
2,1626018838,NA,"0xdb6c18087cb71164f9b47981d684e68c697b319e",2,"0","170233644176211980095","0",2021-08-23,"2021-08-23 20:40:26"
1,1611192586,NA,"0xdb5e1a35d5ed3ff7e9bd14aaa2d58a016fd1d432",1,"487086353816515948850.51768906191","38879625000000000000000","39366711353816514006078",2021-08-23,"2021-08-23 20:40:26"
1,1610047925,NA,"0xdb55d9010de459024c7a017e30919072ff646d53",1,"0","3316666335000000000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1612097085,NA,"0xdb5134ff87659a319c67246af8d8db9b0ebbffac",1,"0","33166663350000000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1611595626,NA,"0xdb49ccca8a382459b1a3d3cb88388ce830e8c40c",1,"1279512721547321885812.46195762567","186562500000000000000000","24999999999999999828247",2021-08-23,"2021-08-23 20:40:26"
1,1610183638,NA,"0xdb300d41ca81e9a7d4a4bd1bc7ecf22dd4888132",1,"0","2985995000000000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1622492408,NA,"0xdb2faa50188db588dfe91808e548b36eb5c4d88f",1,"0","5005586300000000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1611607243,NA,"0xdb1d93df4c3b9864d4eed46d90d1f5f0366e87c0",2,"2870887299429103206811.7933989176","240457660050000000000000","135577892299429103231638",2021-08-23,"2021-08-23 20:40:26"
2,1610057576,NA,"0xdb17556feb5f5ac1c227936e870c193eb01d25c8",3,"170942397894329126531.6211971256","27781365767775600000000","9143549826563279131198",2021-08-23,"2021-08-23 20:40:26"
1,1623604977,NA,"0xdafeab20079568020fd0a03d3fd9af2521aba399",1,"0","767592750000000000000","0",2021-08-23,"2021-08-23 20:40:26"
0,1625017034,NA,"0xdae01f8628b05022599a3fac6a525c908781bf66",2,"8505637391971992381.2182979472385","875802176438000000000","884307813829971992198",2021-08-23,"2021-08-23 20:40:26"
1,1618054906,NA,"0xdadfc7501a0a7a784a4003309f545928eb1b0966",1,"0","2359160522000000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1610834133,NA,"0xdad9396be1f733a3395a5628a98645f7c855a4dd",1,"0","5936805858189512817659","0",2021-08-23,"2021-08-23 20:40:26"
0,1617303857,NA,"0xdad3dd67535688ca243273b4f9f953d1c4a15949",1,"309153028586828945572.21361242081","24178927850000000000000","24488080878586828950800",2021-08-23,"2021-08-23 20:40:26"
1,1617843482,NA,"0xdac042b2a02fcc18b09b9597fd15faa169dd7e60",1,"0","4585903160500000000000","0",2021-08-23,"2021-08-23 20:40:26"
1,1610854767,NA,"0xdabaf76feea311c59441f2e5a601350f6ec92bce",1,"0","995000000000000000000","0",2021-08-23,"2021-08-23 20:40:26"
0,1611769015,NA,"0xdab9541889a29c9127c3ba3fbf42b4ae83778a70",1,"1152589144934587469.3147897509178","853772589336818306000","854925178481752893239",2021-08-23,"2021-08-23 20:40:26"
0,1617779974,NA,"0xdab5c5a4efa0d0e19e58a37e901a94977eebd5e2",2,"7876250263602017617049.012422968852","555719059772691617688003","563595310036293635280979",2021-08-23,"2021-08-23 20:40:26"
